drug_id,disease
CID100222786,Epicondylitis
CID100222786,Erythema multiforme
CID100222786,Erythema multiforme
CID100222786,Gastrointestinal disorder
CID100222786,Gastrointestinal disorder
CID100222786,Blood disorder
CID100222786,Blood disorder
CID100222786,Ophthalmic herpes zoster
CID100222786,Ophthalmic herpes zoster
CID100222786,Hypercalcaemia
CID100222786,Hypercalcaemia
CID100222786,Hypersensitivity
CID100222786,Hypersensitivity
CID100222786,Inflammation
CID100222786,Inflammation
CID100222786,Iridocyclitis
CID100222786,Iridocyclitis
CID100222786,Iritis
CID100222786,Iritis
CID100222786,Keratitis
CID100222786,Keratitis
CID100222786,Leukaemia
CID100222786,Leukaemia
CID100222786,Systemic lupus erythematosus
CID100222786,Systemic lupus erythematosus
CID100222786,Lymphoma
CID100222786,Non-Hodgkin's lymphoma
CID100222786,Lymphoma
CID100222786,Mycosis fungoides
CID100222786,Mycosis fungoides
CID100222786,Nephrotic syndrome
CID100222786,Nephrotic syndrome
CID100222786,Sympathetic ophthalmia
CID100222786,Sympathetic ophthalmia
CID100222786,Optic neuritis
CID100222786,Optic neuritis
CID100222786,Osteoarthritis
CID100222786,Osteoarthritis
CID100222786,Pemphigus
CID100222786,Pemphigus
CID100222786,Pneumonia
CID100222786,Pneumonia
CID100222786,Proteinuria
CID100222786,Protein urine present
CID100222786,Proteinuria
CID100222786,Psoriasis
CID100222786,Psoriasis
CID100222786,Rheumatic heart disease
CID100222786,Rheumatic heart disease
CID100222786,Perennial allergic rhinitis
CID100222786,Rhinitis perennial
CID100222786,Sarcoidosis
CID100222786,Sarcoidosis
CID100222786,Seborrhoeic dermatitis
CID100222786,Seborrhoeic dermatitis
CID100222786,Serum sickness
CID100222786,Serum sickness
CID100222786,Skin disorder
CID100222786,Skin disorder
CID100222786,Ankylosing spondylitis
CID100222786,Ankylosing spondylitis
CID100222786,Stevens-Johnson syndrome
CID100222786,Stevens-Johnson syndrome
CID100222786,Erythema multiforme
CID100222786,Synovitis
CID100222786,Synovitis
CID100222786,Tenosynovitis
CID100222786,Tenosynovitis
CID100222786,Thyroiditis
CID100222786,Thyroiditis
CID100222786,Trichiniasis
CID100222786,Trichiniasis
CID100222786,Meningitis tuberculous
CID100222786,Meningitis tuberculous
CID100222786,Pulmonary tuberculosis
CID100222786,Pulmonary tuberculosis
CID100222786,Ulcer
CID100222786,Ulcer
CID100222786,Uremia
CID100222786,Azotaemia
CID100222786,Posterior uveitis
CID100222786,Choroiditis
CID100222786,Idiopathic thrombocytopenic purpura
CID100222786,Idiopathic thrombocytopenic purpura
CID100222786,Purpura
CID100222786,Polymyositis
CID100222786,Polymyositis
CID100222786,Acute leukaemia
CID100222786,Acute leukaemia
CID100222786,Dermatitis bullous
CID100222786,Dermatitis bullous
CID100222786,Secondary thrombocytopenia
CID100222786,Thrombocytopenia
CID100222786,Corneal ulcer marginal
CID100222786,Ulcerative keratitis
CID100222786,Hypoplastic anaemia
CID100222786,Hypoplastic anaemia
CID100222786,Erythema multiforme severe
CID100222786,Erythema multiforme
CID100222786,Loeffler's syndrome
CID100222786,Loeffler's syndrome
CID100222786,Pulmonary eosinophilia
CID100222786,Secondary adrenocortical insufficiency
CID100222786,Secondary adrenocortical insufficiency
CID100222786,Lupus erythematosus
CID100222786,Systemic lupus erythematosus
CID100222786,Allergic conditions
CID100222786,Erythroblastopenia
CID100222786,Aplasia pure red cell
CID100222786,Aspiration pneumonitis
CID100222786,Pneumonia aspiration
CID100222786,Juvenile idiopathic arthritis
CID100222786,Juvenile idiopathic arthritis
CID100315411,Neoplasm malignant
CID100315411,Neoplasm malignant
CID100315411,Epilepsy
CID100315411,Epilepsy
CID100315411,Left ventricular dysfunction
CID100315411,Left ventricular dysfunction
CID100315411,Glucose metabolism abnormal
CID100315411,Metabolic disorder
CID100315411,Coronary artery disease
CID100315411,Coronary artery disease
CID100316280,Keratitis
CID100316280,Keratitis
CID100316280,Keratoconjunctivitis sicca
CID100316280,Dry eye
CID100358641,Chancroid
CID100358641,Chancroid
CID100358641,Cholera
CID100358641,Cholera
CID100358641,Bronchitis chronic
CID100358641,Bronchitis chronic
CID100358641,Infection
CID100358641,Infection
CID100358641,Diarrhoea
CID100358641,Diarrhoea
CID100358641,Shigella infection
CID100358641,Shigella infection
CID100358641,Gastroenteritis
CID100358641,Gastroenteritis
CID100358641,Gonorrhoea
CID100358641,Gonorrhoea
CID100358641,Otitis media
CID100358641,Otitis media
CID100358641,Pneumonia
CID100358641,Pneumonia
CID100358641,Respiratory tract infection
CID100358641,Respiratory tract infection
CID100358641,Toxoplasmosis
CID100358641,Toxoplasmosis
CID100358641,Urinary tract infection
CID100358641,Urinary tract infection
CID100358641,Anorectal infection
CID100358641,Anorectal infection
CID100358641,Other bacterial diseases
CID100358641,Bacterial infection
CID100441086,Infection
CID100441086,Infection
CID100441332,Premature rupture of membranes
CID100441332,Premature rupture of membranes
CID100441332,Haemorrhage
CID100441332,Haemorrhage
CID100441332,Haemoglobin
CID100441332,Postpartum haemorrhage
CID100441332,Postpartum haemorrhage
CID100441332,Pregnancy
CID100441332,Pregnancy
CID100441332,Uterine atony
CID100441332,Uterine atony
CID100441332,Uterine hypotonus
CID100441332,Surgical intervention
CID100441332,Surgery
CID100441382,Blepharitis
CID100441382,Blepharitis
CID100441382,Conjunctivitis
CID100441382,Conjunctivitis
CID100441382,Keratitis
CID100441382,Keratitis
CID100441382,Keratitis fungal
CID100441382,Keratitis fungal
CID100441382,Mycotic endophthalmitis
CID100441382,Mycotic endophthalmitis
CID100443379,Angina pectoris
CID100443379,Angina pectoris
CID100443379,Angioedema
CID100443379,Angioedema
CID100443379,Diabetes mellitus
CID100443379,Diabetes mellitus
CID100443379,Diabetic nephropathy
CID100443379,Diabetic nephropathy
CID100443379,Cardiac failure
CID100443379,Cardiac failure
CID100443379,Cardiac failure congestive
CID100443379,Cardiac failure congestive
CID100443379,Hyperlipidaemia
CID100443379,Hyperlipidaemia
CID100443379,Hypertension
CID100443379,Hypertension
CID100443379,Hypotension
CID100443379,Hypotension
CID100443379,Myocardial infarction
CID100443379,Myocardial infarction
CID100443379,Acute coronary syndrome
CID100443379,Renal artery stenosis
CID100443379,Renal artery stenosis
CID100443379,Left ventricular dysfunction
CID100443379,Left ventricular dysfunction
CID100443379,Hypertensive
CID100443379,Hypertension
CID100443379,Glucose-6-phosphate dehydrogenase deficiency
CID100443379,Glucose-6-phosphate dehydrogenase deficiency
CID100444006,Bronchitis chronic
CID100444006,Bronchitis chronic
CID100444006,Infection
CID100444006,Infection
CID100444006,Pharyngitis
CID100444006,Pharyngitis
CID100444006,Rheumatic fever
CID100444006,Rheumatic fever
CID100444006,Rheumatic disorder
CID100444006,Tonsillitis
CID100444006,Tonsillitis
CID100444006,Community acquired pneumonia
CID100444006,Pneumonia
CID100444006,Streptococcus pyogenes pharyngitis
CID100444006,Pharyngitis streptococcal
CID100444006,Renal impairment
CID100444006,Renal impairment
CID100444006,Renal failure
CID100444013,Neoplasm
CID100444013,Neoplasm
CID100444013,Renal impairment
CID100444013,Renal impairment
CID100444013,Renal failure
CID100444033,Asthma
CID100444033,Asthma
CID100444033,Glaucoma
CID100444033,Glaucoma
CID100444033,Seasonal allergy
CID100444033,Seasonal allergy
CID100444033,Rhinitis seasonal
CID100444033,Perennial allergic rhinitis
CID100444033,Rhinitis perennial
CID100449193,Bronchospasm
CID100449193,Bronchospasm
CID100449193,Bronchitis chronic
CID100449193,Bronchitis chronic
CID100449193,Chronic obstructive pulmonary disease
CID100449193,Chronic obstructive pulmonary disease
CID100449193,Bronchial hyperreactivity
CID100455658,Hypertension
CID100455658,Hypertension
CID100455658,Pain
CID100455658,Pain
CID100455658,Tachycardia
CID100455658,Tachycardia
CID100455658,Hereditary coproporphyria
CID100455658,Porphyria acute
CID100455658,Variegate porphyria
CID100455658,Porphyria acute
CID100455658,Porphyria acute
CID100455658,Porphyria acute
CID100477468,Abscess
CID100477468,Abscess
CID100477468,Candida infection
CID100477468,Candida infection
CID100477468,Infection
CID100477468,Infection
CID100477468,Endocarditis
CID100477468,Endocarditis
CID100477468,Hepatic neoplasm
CID100477468,Hepatic neoplasm
CID100477468,Meningitis
CID100477468,Meningitis
CID100477468,Neutropenia
CID100477468,Neutropenia
CID100477468,Osteomyelitis
CID100477468,Osteomyelitis
CID100477468,Peritonitis
CID100477468,Peritonitis
CID100477468,Systemic candida
CID100477468,Systemic candida
CID100477468,Oesophageal candidiasis
CID100477468,Oesophageal candidiasis
CID100477468,Candidemia
CID100477468,Systemic candida
CID100477468,Invasive candidiasis
CID100477468,Systemic candida
CID100517044,Hypokalaemia
CID100517044,Hypokalaemia
CID100517045,Hyponatraemia
CID100517045,Hyponatraemia
CID100517045,Alkalemia
CID100517045,Alkalosis
CID100517045,Blood pH increased
CID100517045,Renal impairment
CID100517045,Renal impairment
CID100517045,Renal failure
CID100644241,Chronic myeloid leukaemia
CID100644241,Chronic myeloid leukaemia
CID100644241,Philadelphia chromosome positive
CID100644241,Chromosome analysis abnormal
CID100656628,Benign prostatic hyperplasia
CID100656628,Benign prostatic hyperplasia
CID100656892,Infection
CID100656892,Infection
CID100656892,Mycobacterial infection
CID100656892,Mycobacterial infection
CID100656892,Tuberculosis
CID100656892,Tuberculosis
CID100656892,Pulmonary tuberculosis
CID100656892,Pulmonary tuberculosis
CID100656892,Multidrug resistant tuberculosis
CID100656892,Tuberculosis
CID100657298,Basedow's disease
CID100657298,Basedow's disease
CID100657298,Hyperthyroidism
CID100657298,Hyperthyroidism
CID100657298,Toxic multinodular goiter
CID100657298,Toxic nodular goitre
CID100667490,Neoplasm malignant
CID100667490,Neoplasm malignant
CID100667490,Hodgkin's disease
CID100667490,Hodgkin's disease lymphocyte depletion type stage unspecified
CID100667490,Hodgkin's disease
CID100667490,Hodgkin's disease lymphocyte predominance type stage unspecified
CID100667490,Leukaemia
CID100667490,Leukaemia
CID100667490,Chronic lymphocytic leukaemia
CID100667490,Chronic lymphocytic leukaemia
CID100667490,Acute lymphocytic leukaemia
CID100667490,Acute lymphocytic leukaemia
CID100667490,Acute myeloid leukaemia
CID100667490,Acute leukaemia
CID100667490,Acute myeloid leukaemia
CID100667490,Chronic myeloid leukaemia
CID100667490,Chronic myeloid leukaemia
CID100667490,Lymphoma
CID100667490,Non-Hodgkin's lymphoma
CID100667490,Lymphoma
CID100667490,Neoplasm
CID100667490,Neoplasm
CID100667490,Acute leukaemia
CID100667490,Acute leukaemia
CID100667490,Solid tumour
CID100667490,Neoplasm
CID100667490,Central nervous system leukaemia
CID100667490,Leukaemic infiltration brain
CID101349907,Basedow's disease
CID101349907,Basedow's disease
CID101349907,Hyperthyroidism
CID101349907,Hyperthyroidism
CID101349907,Toxic multinodular goiter
CID101349907,Toxic nodular goitre
CID102723601,Hodgkin's disease
CID102723601,Hodgkin's disease lymphocyte depletion type stage unspecified
CID102723601,Hodgkin's disease
CID102723601,Hodgkin's disease lymphocyte predominance type stage unspecified
CID102723601,Chronic lymphocytic leukaemia
CID102723601,Chronic lymphocytic leukaemia
CID102723601,Acute myeloid leukaemia
CID102723601,Acute leukaemia
CID102723601,Acute myeloid leukaemia
CID102723601,Chronic myeloid leukaemia
CID102723601,Chronic myeloid leukaemia
CID102723601,Plasma cell myeloma
CID102723601,Plasma cell myeloma
CID102723601,Plasmacytoma
CID102723601,Neoplasm
CID102723601,Neoplasm
CID102723601,Solid tumour
CID102723601,Neoplasm
CID102761171,Diabetes mellitus
CID102761171,Diabetes mellitus
CID102761171,Tuberculosis
CID102761171,Tuberculosis
CID102761171,Active tuberculosis
CID102761171,Tuberculosis
CID103006171,Infection
CID103006171,Infection
CID103006171,Human immunodeficiency virus type
CID103006171,HIV infection
CID103006171,Cross resistance
CID103006171,Pathogen resistance
CID103010818,Hepatitis C
CID103010818,Hepatitis C
CID103010818,Liver disorder
CID103010818,Hepatocellular injury
CID103010818,Liver disorder
CID103010818,Foetor hepaticus
CID103010818,Chronic hepatitis C
CID103010818,Chronic hepatitis C
CID103037258,Dental caries
CID103037258,Dental caries
CID103037258,Hypersensitivity
CID103037258,Hypersensitivity
CID103038497,Acute myeloid leukaemia
CID103038497,Acute leukaemia
CID103038497,Acute myeloid leukaemia
CID103052762,Constipation chronic
CID103052762,Constipation
CID103055172,Dermatitis atopic
CID103055172,Dermatitis atopic
CID103055172,Eczema
CID103055172,Eczema
CID103055172,Immunocompromised
CID103055172,Immunodeficiency
CID103062316,Blast cell crisis
CID103062316,Blast cell crisis
CID103062316,Cardiac disorder
CID103062316,Cardiac disorder
CID103062316,Leukaemia
CID103062316,Leukaemia
CID103062316,Acute lymphocytic leukaemia
CID103062316,Acute lymphocytic leukaemia
CID103062316,Chronic myeloid leukaemia
CID103062316,Chronic myeloid leukaemia
CID103062316,Chronic phase chronic myeloid leukemia
CID103062316,Chronic myeloid leukaemia
CID103062316,Pleural effusion
CID103062316,Pleural effusion
CID103062316,Philadelphia chromosome positive
CID103062316,Chromosome analysis abnormal
CID103080904,Fracture
CID103080904,Multiple fractures
CID103080904,Fracture
CID103080904,Oestrogen deficiency
CID103080904,Oestrogen deficiency
CID103081276,Asthma
CID103081276,Asthma
CID103081276,Chronic obstructive pulmonary disease
CID103081276,Chronic obstructive pulmonary disease
CID103081276,Bronchial hyperreactivity
CID103081361,Medullary thyroid cancer
CID103081361,Medullary thyroid cancer
CID103081361,Metastatic disease
CID103081361,Metastatic neoplasm
CID103081362,Pneumonia bacterial
CID103081362,Pneumonia bacterial
CID103081362,Infection
CID103081362,Infection
CID103081362,Methicillin-resistant Staphylococcus aureus infection
CID103081362,Staphylococcal infection
CID103081362,Nosocomial pneumonia
CID103081362,Pneumonia
CID103081362,Renal impairment
CID103081362,Renal impairment
CID103081362,Renal failure
CID103081362,Ventilator associated pneumonia
CID103081362,Pneumonia
CID103081884,Multiple sclerosis
CID103081884,Multiple sclerosis
CID103081884,Relapsing-remitting multiple sclerosis
CID103081884,Relapsing-remitting multiple sclerosis
CID103085017,Renal osteodystrophy
CID103085017,Renal osteodystrophy
CID103085017,Hyperphosphataemia
CID103085017,Hyperphosphataemia
CID103085017,Chronic kidney disease
CID103085017,Renal failure chronic
CID103086257,Barrett's oesophagus
CID103086257,Barrett's oesophagus
CID103086257,Neoplasm malignant
CID103086257,Neoplasm malignant
